Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Low Quality (1 Yes 0 No)
SRR9963481,AMPLICON,602,54611634,PRJNA559967,SAMN12565100,Metagenome or environmental,36407224,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710690,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S13p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963482,AMPLICON,600,69886200,PRJNA559967,SAMN12565100,Metagenome or environmental,43452407,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710689,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S13s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963483,AMPLICON,600,57366000,PRJNA559967,SAMN12565100,Metagenome or environmental,36974414,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6710688,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S13y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963484,AMPLICON,602,60771298,PRJNA559967,SAMN12565100,Metagenome or environmental,39592410,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6710687,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P19b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963485,AMPLICON,600,62595600,PRJNA559967,SAMN12565100,Metagenome or environmental,38816099,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6710686,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S13b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963486,AMPLICON,600,58583400,PRJNA559967,SAMN12565100,Metagenome or environmental,38334105,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6710685,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S13g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963487,AMPLICON,602,30329362,PRJNA559967,SAMN12565100,Metagenome or environmental,16965425,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6710684,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963488,AMPLICON,602,28165172,PRJNA559967,SAMN12565100,Metagenome or environmental,15742266,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6710683,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963489,AMPLICON,602,42208628,PRJNA559967,SAMN12565100,Metagenome or environmental,23549204,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6710682,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963490,AMPLICON,602,38276966,PRJNA559967,SAMN12565100,Metagenome or environmental,21790504,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710681,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963491,AMPLICON,602,26495826,PRJNA559967,SAMN12565100,Metagenome or environmental,14349846,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710680,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963492,AMPLICON,602,24089030,PRJNA559967,SAMN12565100,Metagenome or environmental,13343846,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6710679,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963493,AMPLICON,602,31953558,PRJNA559967,SAMN12565100,Metagenome or environmental,17868766,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710678,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963494,AMPLICON,602,32796960,PRJNA559967,SAMN12565100,Metagenome or environmental,18206120,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710677,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963495,AMPLICON,602,28311458,PRJNA559967,SAMN12565100,Metagenome or environmental,15859171,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710676,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963496,AMPLICON,602,22016946,PRJNA559967,SAMN12565100,Metagenome or environmental,12359509,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6710675,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S11g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963497,AMPLICON,602,41970236,PRJNA559967,SAMN12565100,Metagenome or environmental,25016835,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6711224,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S25m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963498,AMPLICON,602,44154894,PRJNA559967,SAMN12565100,Metagenome or environmental,24378956,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711223,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P41s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963499,AMPLICON,602,40359886,PRJNA559967,SAMN12565100,Metagenome or environmental,22585931,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711222,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963500,AMPLICON,602,27926780,PRJNA559967,SAMN12565100,Metagenome or environmental,15582746,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711221,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963501,AMPLICON,602,22331792,PRJNA559967,SAMN12565100,Metagenome or environmental,12565102,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6711220,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963502,AMPLICON,602,29531712,PRJNA559967,SAMN12565100,Metagenome or environmental,17302790,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711219,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963503,AMPLICON,602,30899456,PRJNA559967,SAMN12565100,Metagenome or environmental,18129453,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6711218,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S25p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963504,AMPLICON,602,26052754,PRJNA559967,SAMN12565100,Metagenome or environmental,14446176,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711217,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P41m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963505,AMPLICON,602,30868754,PRJNA559967,SAMN12565100,Metagenome or environmental,17649044,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711216,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963506,AMPLICON,602,33100368,PRJNA559967,SAMN12565100,Metagenome or environmental,19303607,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711215,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963507,AMPLICON,602,27899088,PRJNA559967,SAMN12565100,Metagenome or environmental,16164465,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711214,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963508,AMPLICON,602,34939478,PRJNA559967,SAMN12565100,Metagenome or environmental,20223527,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711213,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963509,AMPLICON,602,20853882,PRJNA559967,SAMN12565100,Metagenome or environmental,11953927,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6711212,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963510,AMPLICON,602,31263666,PRJNA559967,SAMN12565100,Metagenome or environmental,17861115,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6711211,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963511,AMPLICON,602,37508212,PRJNA559967,SAMN12565100,Metagenome or environmental,21622799,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711210,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963512,AMPLICON,602,21791196,PRJNA559967,SAMN12565100,Metagenome or environmental,12572050,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711209,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963513,AMPLICON,602,30518390,PRJNA559967,SAMN12565100,Metagenome or environmental,16516018,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6711208,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P41k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963514,AMPLICON,602,32639236,PRJNA559967,SAMN12565100,Metagenome or environmental,18150685,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711207,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S7g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963515,AMPLICON,602,20617296,PRJNA559967,SAMN12565100,Metagenome or environmental,11569173,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6711206,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S7b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963516,AMPLICON,602,33351402,PRJNA559967,SAMN12565100,Metagenome or environmental,18410682,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6711205,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P41g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963517,AMPLICON,602,27124314,PRJNA559967,SAMN12565100,Metagenome or environmental,14874814,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711204,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P41p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963518,AMPLICON,602,21089264,PRJNA559967,SAMN12565100,Metagenome or environmental,11111656,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711203,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963519,AMPLICON,602,35233254,PRJNA559967,SAMN12565100,Metagenome or environmental,18839880,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711202,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963520,AMPLICON,602,22472058,PRJNA559967,SAMN12565100,Metagenome or environmental,12494956,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711201,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963521,AMPLICON,602,21453474,PRJNA559967,SAMN12565100,Metagenome or environmental,11276664,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6711200,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963522,AMPLICON,602,27883436,PRJNA559967,SAMN12565100,Metagenome or environmental,14826925,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711199,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963523,AMPLICON,602,20273554,PRJNA559967,SAMN12565100,Metagenome or environmental,11085214,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711198,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963524,AMPLICON,602,30579794,PRJNA559967,SAMN12565100,Metagenome or environmental,16695550,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6711197,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S6s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963525,AMPLICON,602,45048864,PRJNA559967,SAMN12565100,Metagenome or environmental,25908827,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711196,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P36g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963526,AMPLICON,602,40662692,PRJNA559967,SAMN12565100,Metagenome or environmental,23323753,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6711195,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P36b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963527,AMPLICON,602,21504042,PRJNA559967,SAMN12565100,Metagenome or environmental,12370242,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711194,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963528,AMPLICON,602,22036210,PRJNA559967,SAMN12565100,Metagenome or environmental,12341035,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6711193,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S28y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963529,AMPLICON,602,37326408,PRJNA559967,SAMN12565100,Metagenome or environmental,21849920,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711192,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963530,AMPLICON,602,26831140,PRJNA559967,SAMN12565100,Metagenome or environmental,15655568,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6711191,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963531,AMPLICON,602,30915108,PRJNA559967,SAMN12565100,Metagenome or environmental,17472150,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711190,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963532,AMPLICON,602,29715924,PRJNA559967,SAMN12565100,Metagenome or environmental,17335857,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711189,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963533,AMPLICON,602,20555892,PRJNA559967,SAMN12565100,Metagenome or environmental,11901505,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711188,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963534,AMPLICON,602,22889244,PRJNA559967,SAMN12565100,Metagenome or environmental,13095554,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711187,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S29s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963535,AMPLICON,602,42499394,PRJNA559967,SAMN12565100,Metagenome or environmental,23332976,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711186,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963536,AMPLICON,602,36546818,PRJNA559967,SAMN12565100,Metagenome or environmental,19436567,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6711185,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963537,AMPLICON,602,49386876,PRJNA559967,SAMN12565100,Metagenome or environmental,33041359,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6711184,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P24m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
