Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,Sample Name,Source_material_ID,SRA Study
SRR10299209,AMPLICON,500,2616500,PRJNA577959,SAMN13043128,Metagenome or environmental,1524653,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7012128,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,81P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,81P2B-R-biological replicate 7,81P2B,placental sample,SRP226041
SRR10299210,AMPLICON,500,2542500,PRJNA577959,SAMN13043127,Metagenome or environmental,1495301,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX7012127,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,81P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,81P2A-R-biological replicate 6,81P2A,placental sample,SRP226041
SRR10299211,AMPLICON,500,3064000,PRJNA577959,SAMN13043126,Metagenome or environmental,1818628,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX7012126,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,81P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,81P1B-R-biological replicate 5,81P1B,placental sample,SRP226041
SRR10299212,AMPLICON,500,2927000,PRJNA577959,SAMN13043125,Metagenome or environmental,1758995,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7012125,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,81P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,81P1A-R-biological replicate 4,81P1A,placental sample,SRP226041
SRR10299213,AMPLICON,500,821000,PRJNA577959,SAMN13043124,Metagenome or environmental,534657,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012124,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,79P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,79P2B-R-biological replicate 7,79P2B,placental sample,SRP226041
SRR10299214,AMPLICON,500,990500,PRJNA577959,SAMN13043123,Metagenome or environmental,628870,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012123,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,79P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,79P2A-R-biological replicate 6,79P2A,placental sample,SRP226041
SRR10299215,AMPLICON,500,415500,PRJNA577959,SAMN13043122,Metagenome or environmental,312994,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7012122,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,79P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,79P1B-R-biological replicate 5,79P1B,placental sample,SRP226041
SRR10299216,AMPLICON,500,398000,PRJNA577959,SAMN13043121,Metagenome or environmental,304444,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7012121,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,79P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,79P1A-R-biological replicate 4,79P1A,placental sample,SRP226041
SRR10299217,AMPLICON,500,1043500,PRJNA577959,SAMN13043120,Metagenome or environmental,669364,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX7012120,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,78P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,78P2B-R-biological replicate 7,78P2B,placental sample,SRP226041
SRR10299218,AMPLICON,502,54313388,PRJNA577959,SAMN13042769,Metagenome or environmental,35666211,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7012119,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,39Mat-Bld_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,39MAT-biological replicate 1,39Mat-Bld,maternal blood,SRP226041
SRR10299219,AMPLICON,500,1351000,PRJNA577959,SAMN13043119,Metagenome or environmental,839156,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX7012118,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,78P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,78P2A-R-biological replicate 6,78P2A,placental sample,SRP226041
SRR10299220,AMPLICON,500,1066000,PRJNA577959,SAMN13043118,Metagenome or environmental,670745,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX7012117,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,78P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,78P1B-R-biological replicate 5,78P1B,placental sample,SRP226041
SRR10299221,AMPLICON,500,1085500,PRJNA577959,SAMN13043117,Metagenome or environmental,686763,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX7012116,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,78P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,78P1A-R-biological replicate 4,78P1A,placental sample,SRP226041
SRR10299222,AMPLICON,500,869000,PRJNA577959,SAMN13043116,Metagenome or environmental,568878,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012115,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,77P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,77P2B-R-biological replicate 7,77P2B,placental sample,SRP226041
SRR10299223,AMPLICON,500,2727000,PRJNA577959,SAMN13043115,Metagenome or environmental,1638017,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX7012114,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,77P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,77P2A-R-biological replicate 6,77P2A,placental sample,SRP226041
SRR10299224,AMPLICON,500,1141000,PRJNA577959,SAMN13043114,Metagenome or environmental,727448,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7012113,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,77P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,77P1B-R-biological replicate 5,77P1B,placental sample,SRP226041
SRR10299225,AMPLICON,500,4411000,PRJNA577959,SAMN13043113,Metagenome or environmental,2630395,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7012112,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,77P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,77P1A-R-biological replicate 4,77P1A,placental sample,SRP226041
SRR10299226,AMPLICON,500,592500,PRJNA577959,SAMN13043112,Metagenome or environmental,409193,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX7012111,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,76P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,76P2B-R-biological replicate 7,76P2B,placental sample,SRP226041
SRR10299227,AMPLICON,500,1538000,PRJNA577959,SAMN13043111,Metagenome or environmental,959733,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7012110,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,76P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,76P2A-R-biological replicate 6,76P2A,placental sample,SRP226041
SRR10299228,AMPLICON,500,283000,PRJNA577959,SAMN13043110,Metagenome or environmental,242963,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7012109,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,76P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,76P1B-R-biological replicate 5,76P1B,placental sample,SRP226041
SRR10299229,AMPLICON,502,68342782,PRJNA577959,SAMN13042768,Metagenome or environmental,44572050,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012108,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,39Crd-Bld_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,39CRD-biological replicate 1,39Crd-Bld,cord blood,SRP226041
SRR10299230,AMPLICON,500,1148000,PRJNA577959,SAMN13043109,Metagenome or environmental,756054,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012107,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,76P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,76P1A-R-biological replicate 4,76P1A,placental sample,SRP226041
SRR10299231,AMPLICON,500,483500,PRJNA577959,SAMN13043108,Metagenome or environmental,350356,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7012106,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,74P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,74P2B-R-biological replicate 7,74P2B,placental sample,SRP226041
SRR10299232,AMPLICON,500,1302500,PRJNA577959,SAMN13043107,Metagenome or environmental,825984,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7012105,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,74P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,74P2A-R-biological replicate 6,74P2A,placental sample,SRP226041
SRR10299233,AMPLICON,500,483500,PRJNA577959,SAMN13043106,Metagenome or environmental,354640,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7012104,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,74P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,74P1B-R-biological replicate 5,74P1B,placental sample,SRP226041
SRR10299234,AMPLICON,500,1397000,PRJNA577959,SAMN13043105,Metagenome or environmental,893102,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX7012103,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,74P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,74P1A-R-biological replicate 4,74P1A,placental sample,SRP226041
SRR10299235,AMPLICON,500,482500,PRJNA577959,SAMN13043104,Metagenome or environmental,362465,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7012102,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73P2B-R-biological replicate 7,73P2B,placental sample,SRP226041
SRR10299236,AMPLICON,500,2004500,PRJNA577959,SAMN13043103,Metagenome or environmental,1266595,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012101,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,73P2A-R-biological replicate 6,73P2A,placental sample,SRP226041
SRR10299237,AMPLICON,500,473500,PRJNA577959,SAMN13043102,Metagenome or environmental,359345,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012100,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73P1B-R-biological replicate 5,73P1B,placental sample,SRP226041
SRR10299238,AMPLICON,500,1501500,PRJNA577959,SAMN13043101,Metagenome or environmental,969310,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012099,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73P1A-R-biological replicate 4,73P1A,placental sample,SRP226041
SRR10299239,AMPLICON,500,385000,PRJNA577959,SAMN13043100,Metagenome or environmental,297047,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012098,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P2B-R-biological replicate 7,72P2B,placental sample,SRP226041
SRR10299240,AMPLICON,502,16085586,PRJNA577959,SAMN13042767,Metagenome or environmental,9612628,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7012097,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,38VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,38VRS-biological replicate 1,38VRS,vagina-rectal swabs,SRP226041
SRR10299241,AMPLICON,500,584000,PRJNA577959,SAMN13043099,Metagenome or environmental,408112,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012096,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P2A-R-biological replicate 6,72P2A,placental sample,SRP226041
SRR10299242,AMPLICON,500,399000,PRJNA577959,SAMN13043098,Metagenome or environmental,306509,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7012095,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P1B-R-biological replicate 5,72P1B,placental sample,SRP226041
SRR10299243,AMPLICON,500,314500,PRJNA577959,SAMN13043097,Metagenome or environmental,256562,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7012094,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P1A-R-biological replicate 4,72P1A,placental sample,SRP226041
SRR10299244,AMPLICON,500,855500,PRJNA577959,SAMN13043096,Metagenome or environmental,551712,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7012093,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P2B-R-biological replicate 7,71P2B,placental sample,SRP226041
SRR10299245,AMPLICON,500,923000,PRJNA577959,SAMN13043095,Metagenome or environmental,592376,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7012092,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P2A-R-biological replicate 6,71P2A,placental sample,SRP226041
SRR10299246,AMPLICON,500,904500,PRJNA577959,SAMN13043094,Metagenome or environmental,606378,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012091,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P1B-R-biological replicate 5,71P1B,placental sample,SRP226041
SRR10299247,AMPLICON,500,867500,PRJNA577959,SAMN13043093,Metagenome or environmental,574330,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX7012090,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P1A-R-biological replicate 4,71P1A,placental sample,SRP226041
SRR10299248,AMPLICON,500,981500,PRJNA577959,SAMN13043092,Metagenome or environmental,619352,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7012089,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70P2B-R-biological replicate 7,70P2B,placental sample,SRP226041
SRR10299249,AMPLICON,500,1572000,PRJNA577959,SAMN13043091,Metagenome or environmental,948630,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012088,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70P2A-R-biological replicate 6,70P2A,placental sample,SRP226041
SRR10299250,AMPLICON,500,362000,PRJNA577959,SAMN13043090,Metagenome or environmental,282471,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX7012087,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70P1B-R-biological replicate 5,70P1B,placental sample,SRP226041
SRR10299251,AMPLICON,502,48677434,PRJNA577959,SAMN13042766,Metagenome or environmental,31367796,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7012086,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,38Plac2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,38PLAC-biological replicate 2,38Plac2,placental sample,SRP226041
SRR10299252,AMPLICON,500,812500,PRJNA577959,SAMN13043089,Metagenome or environmental,584483,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7012085,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P1A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,70P1A-R-biological replicate 4,70P1A,placental sample,SRP226041
SRR10299253,AMPLICON,500,478000,PRJNA577959,SAMN13043088,Metagenome or environmental,344512,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7012084,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,69P2B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69P2B-R-biological replicate 7,69P2B,placental sample,SRP226041
SRR10299254,AMPLICON,500,495000,PRJNA577959,SAMN13043087,Metagenome or environmental,359342,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7012083,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,69P2A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69P2A-R-biological replicate 6,69P2A,placental sample,SRP226041
SRR10299255,AMPLICON,500,254000,PRJNA577959,SAMN13043086,Metagenome or environmental,219316,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7012082,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,69P1B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69P1B-R-biological replicate 5,69P1B,placental sample,SRP226041
