Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ref_biomaterial,ReleaseDate,Sample Name,SRA Study,Host,isolation_source
SRR7049024,AMPLICON,502,13957608,PRJNA451186,SAMN08963618,Metagenome or environmental,8265303,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980116,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S44_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S44,2018-04-20T00:00:00Z,S44,SRP141397,Homo sapiens,
SRR7049025,AMPLICON,502,12672488,PRJNA451186,SAMN08963617,Metagenome or environmental,7682201,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980115,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S43_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S43,2018-04-20T00:00:00Z,S43,SRP141397,Homo sapiens,
SRR7049026,AMPLICON,502,15215118,PRJNA451186,SAMN08963616,Metagenome or environmental,9116795,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980114,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S42_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S42,2018-04-20T00:00:00Z,S42,SRP141397,Homo sapiens,
SRR7049027,AMPLICON,502,11669492,PRJNA451186,SAMN08963615,Metagenome or environmental,6934574,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980113,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S41_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S41,2018-04-20T00:00:00Z,S41,SRP141397,Homo sapiens,
SRR7049028,AMPLICON,502,30575816,PRJNA451186,SAMN08963614,Metagenome or environmental,18836639,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980112,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S40_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S40,2018-04-20T00:00:00Z,S40,SRP141397,Homo sapiens,
SRR7049029,AMPLICON,502,26441344,PRJNA451186,SAMN08963613,Metagenome or environmental,16237440,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980111,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S39_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S39,2018-04-20T00:00:00Z,S39,SRP141397,Homo sapiens,
SRR7049030,AMPLICON,502,35895510,PRJNA451186,SAMN08963612,Metagenome or environmental,21453095,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980110,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S38_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S38,2018-04-20T00:00:00Z,S38,SRP141397,Homo sapiens,
SRR7049031,AMPLICON,502,24683340,PRJNA451186,SAMN08963611,Metagenome or environmental,14655448,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980109,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S37_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S37,2018-04-20T00:00:00Z,S37,SRP141397,Homo sapiens,
SRR7049032,AMPLICON,502,16052454,PRJNA451186,SAMN08963610,Metagenome or environmental,9440196,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980108,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S36_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S36,2018-04-20T00:00:00Z,S36,SRP141397,Homo sapiens,
SRR7049033,WGS,227,229716627,PRJNA451186,SAMN08963652,Metagenome or environmental,96868430,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980107,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S78_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S78,2018-04-20T00:00:00Z,S78,SRP141397,Homo sapiens,
SRR7049034,AMPLICON,502,276100,PRJNA451186,SAMN08963549,Metagenome or environmental,257302,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980708,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP74_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP74,2018-04-20T00:00:00Z,MP74,SRP141397,Homo sapiens,
SRR7049035,AMPLICON,502,458326,PRJNA451186,SAMN08963548,Metagenome or environmental,367344,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980707,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP73_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP73,2018-04-20T00:00:00Z,MP73,SRP141397,Homo sapiens,
SRR7049036,AMPLICON,502,519068,PRJNA451186,SAMN08963552,Metagenome or environmental,410289,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980482,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP77_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP77,2018-04-20T00:00:00Z,MP77,SRP141397,Homo sapiens,
SRR7049037,AMPLICON,502,186744,PRJNA451186,SAMN08963543,Metagenome or environmental,196921,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980706,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP68_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP68,2018-04-20T00:00:00Z,MP68,SRP141397,Homo sapiens,
SRR7049038,AMPLICON,502,1381002,PRJNA451186,SAMN08963542,Metagenome or environmental,905162,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980705,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP67_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP67,2018-04-20T00:00:00Z,MP67,SRP141397,Homo sapiens,
SRR7049039,AMPLICON,502,366460,PRJNA451186,SAMN08963541,Metagenome or environmental,326340,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980704,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP66_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP66,2018-04-20T00:00:00Z,MP66,SRP141397,Homo sapiens,
SRR7049040,AMPLICON,502,483426,PRJNA451186,SAMN08963540,Metagenome or environmental,382818,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980703,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP65_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP65,2018-04-20T00:00:00Z,MP65,SRP141397,Homo sapiens,
SRR7049041,AMPLICON,502,6043578,PRJNA451186,SAMN08963547,Metagenome or environmental,3661757,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980702,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP72_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP72,2018-04-20T00:00:00Z,MP72,SRP141397,Homo sapiens,
SRR7049042,AMPLICON,502,3846826,PRJNA451186,SAMN08963546,Metagenome or environmental,2477348,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980701,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP71_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP71,2018-04-20T00:00:00Z,MP71,SRP141397,Homo sapiens,
SRR7049043,AMPLICON,502,1620456,PRJNA451186,SAMN08963545,Metagenome or environmental,1080246,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980700,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP70_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP70,2018-04-20T00:00:00Z,MP70,SRP141397,Homo sapiens,
SRR7049044,AMPLICON,502,22927846,PRJNA451186,SAMN08963544,Metagenome or environmental,13786973,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980699,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP69_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP69,2018-04-20T00:00:00Z,MP69,SRP141397,Homo sapiens,
SRR7049045,WGS,128,2850172,PRJNA451186,SAMN08963655,Metagenome or environmental,1512596,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980698,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS.B1_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS.B1,2018-04-20T00:00:00Z,VS.B1,SRP141397,,laboratory sample
SRR7049046,WGS,224,3398134,PRJNA451186,SAMN08963696,Metagenome or environmental,1519109,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980697,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS39_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS39,2018-04-20T00:00:00Z,VS39,SRP141397,Homo sapiens,
SRR7049047,WGS,222,24411047,PRJNA451186,SAMN08963697,Metagenome or environmental,10066428,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980696,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS40_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS40,2018-04-20T00:00:00Z,VS40,SRP141397,Homo sapiens,
SRR7049048,WGS,121,11173537,PRJNA451186,SAMN08963566,Metagenome or environmental,5452951,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980695,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B14_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B14,2018-04-20T00:00:00Z,S.B14,SRP141397,,laboratory sample
SRR7049049,AMPLICON,502,541156,PRJNA451186,SAMN08963388,Metagenome or environmental,433783,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980694,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP23_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP23,2018-04-20T00:00:00Z,FP23,SRP141397,Homo sapiens,
SRR7049050,AMPLICON,502,2036112,PRJNA451186,SAMN08963389,Metagenome or environmental,1283182,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980693,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP24_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP24,2018-04-20T00:00:00Z,FP24,SRP141397,Homo sapiens,
SRR7049051,AMPLICON,502,29116,PRJNA451186,SAMN08963384,Metagenome or environmental,99159,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980692,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP19_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP19,2018-04-20T00:00:00Z,FP19,SRP141397,Homo sapiens,
SRR7049052,AMPLICON,502,11044,PRJNA451186,SAMN08963385,Metagenome or environmental,86548,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980691,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP20_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP20,2018-04-20T00:00:00Z,FP20,SRP141397,Homo sapiens,
SRR7049053,AMPLICON,502,25100,PRJNA451186,SAMN08963386,Metagenome or environmental,96150,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980690,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP21_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP21,2018-04-20T00:00:00Z,FP21,SRP141397,Homo sapiens,
SRR7049054,AMPLICON,502,38654,PRJNA451186,SAMN08963387,Metagenome or environmental,105055,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980689,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP22_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP22,2018-04-20T00:00:00Z,FP22,SRP141397,Homo sapiens,
SRR7049055,AMPLICON,502,173692,PRJNA451186,SAMN08963380,Metagenome or environmental,195890,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980688,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP15_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP15,2018-04-20T00:00:00Z,FP15,SRP141397,Homo sapiens,
SRR7049056,AMPLICON,502,30120,PRJNA451186,SAMN08963381,Metagenome or environmental,99662,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980687,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP16_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP16,2018-04-20T00:00:00Z,FP16,SRP141397,Homo sapiens,
SRR7049057,AMPLICON,502,49196,PRJNA451186,SAMN08963382,Metagenome or environmental,110582,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980686,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP17_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP17,2018-04-20T00:00:00Z,FP17,SRP141397,Homo sapiens,
SRR7049058,AMPLICON,502,49698,PRJNA451186,SAMN08963383,Metagenome or environmental,112337,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980685,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP18_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP18,2018-04-20T00:00:00Z,FP18,SRP141397,Homo sapiens,
SRR7049059,AMPLICON,502,6024,PRJNA451186,SAMN08963446,Metagenome or environmental,83055,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980684,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,H2O1_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,H2O1,2018-04-20T00:00:00Z,H2O1,SRP141397,,laboratory sample
SRR7049060,WGS,204,6243388,PRJNA451186,SAMN08963554,Metagenome or environmental,3418188,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980683,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,MP79_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,MP79,2018-04-20T00:00:00Z,MP79,SRP141397,Homo sapiens,
SRR7049061,WGS,204,5065767,PRJNA451186,SAMN08963553,Metagenome or environmental,2808507,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980682,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,MP78_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,MP78,2018-04-20T00:00:00Z,MP78,SRP141397,Homo sapiens,
SRR7049062,AMPLICON,502,55220,PRJNA451186,SAMN08963428,Metagenome or environmental,113350,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980681,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP63_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP63,2018-04-20T00:00:00Z,FP63,SRP141397,Homo sapiens,
SRR7049063,AMPLICON,502,10993800,PRJNA451186,SAMN08963429,Metagenome or environmental,6403903,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980680,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP64_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP64,2018-04-20T00:00:00Z,FP64,SRP141397,Homo sapiens,
SRR7049064,AMPLICON,502,955306,PRJNA451186,SAMN08963426,Metagenome or environmental,679858,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980679,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP61_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP61,2018-04-20T00:00:00Z,FP61,SRP141397,Homo sapiens,
SRR7049065,AMPLICON,502,4869902,PRJNA451186,SAMN08963427,Metagenome or environmental,3079296,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980678,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP62_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP62,2018-04-20T00:00:00Z,FP62,SRP141397,Homo sapiens,
SRR7049066,AMPLICON,502,154616,PRJNA451186,SAMN08963424,Metagenome or environmental,179313,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980677,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP59_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP59,2018-04-20T00:00:00Z,FP59,SRP141397,Homo sapiens,
SRR7049067,AMPLICON,502,216864,PRJNA451186,SAMN08963425,Metagenome or environmental,220155,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980676,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP60_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP60,2018-04-20T00:00:00Z,FP60,SRP141397,Homo sapiens,
SRR7049068,AMPLICON,502,126002,PRJNA451186,SAMN08963422,Metagenome or environmental,159583,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980675,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP57_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP57,2018-04-20T00:00:00Z,FP57,SRP141397,Homo sapiens,
SRR7049069,AMPLICON,502,1681700,PRJNA451186,SAMN08963423,Metagenome or environmental,1098489,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980674,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP58_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP58,2018-04-20T00:00:00Z,FP58,SRP141397,Homo sapiens,
SRR7049070,AMPLICON,502,260036,PRJNA451186,SAMN08963420,Metagenome or environmental,241449,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980673,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP55_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP55,2018-04-20T00:00:00Z,FP55,SRP141397,Homo sapiens,
SRR7049071,AMPLICON,502,845870,PRJNA451186,SAMN08963421,Metagenome or environmental,597827,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980672,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP56_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP56,2018-04-20T00:00:00Z,FP56,SRP141397,Homo sapiens,
SRR7049072,WGS,207,5252769,PRJNA451186,SAMN08963549,Metagenome or environmental,2924558,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980671,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,MP74_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,MP74,2018-04-20T00:00:00Z,MP74,SRP141397,Homo sapiens,
SRR7049073,WGS,217,95356852,PRJNA451186,SAMN08963621,Metagenome or environmental,40258877,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980670,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S47_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S47,2018-04-20T00:00:00Z,S47,SRP141397,Homo sapiens,
SRR7049074,WGS,226,3608138,PRJNA451186,SAMN08963688,Metagenome or environmental,1590403,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980669,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS31_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS31,2018-04-20T00:00:00Z,VS31,SRP141397,Homo sapiens,
SRR7049075,WGS,195,18393200,PRJNA451186,SAMN08963689,Metagenome or environmental,7714601,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980668,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS32_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS32,2018-04-20T00:00:00Z,VS32,SRP141397,Homo sapiens,
SRR7049076,WGS,191,2159438,PRJNA451186,SAMN08963686,Metagenome or environmental,1027957,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980667,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS29_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS29,2018-04-20T00:00:00Z,VS29,SRP141397,Homo sapiens,
SRR7049077,WGS,215,73898,PRJNA451186,SAMN08963687,Metagenome or environmental,114293,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980666,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS30_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS30,2018-04-20T00:00:00Z,VS30,SRP141397,Homo sapiens,
SRR7049078,WGS,211,1229977,PRJNA451186,SAMN08963692,Metagenome or environmental,644574,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980665,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS35_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS35,2018-04-20T00:00:00Z,VS35,SRP141397,Homo sapiens,
SRR7049079,WGS,169,43658,PRJNA451186,SAMN08963693,Metagenome or environmental,102407,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980664,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS36_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS36,2018-04-20T00:00:00Z,VS36,SRP141397,Homo sapiens,
SRR7049080,WGS,224,10030683,PRJNA451186,SAMN08963690,Metagenome or environmental,4150339,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980663,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS33_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS33,2018-04-20T00:00:00Z,VS33,SRP141397,Homo sapiens,
